address,balance
0x80b0779463844A9848F74f9eBc9cB33fcB806072,39014.17114528592
0x77D733b7eB4C99f4F392644d2af12AF19ce4C59F,38928.28393933164
0xBD4693CFdC6999a52827494dF0B1CC2910BeE0D8,38852.87780571232
0x36466A74980ce1F80929985e1cD1d92860e4ec6F,38755.13471782707
0xE6D72F08174F584c2Fd0d72001A920516C6B9aFc,38730.80082257248
0x2922e233b5c2Cb4331A37FEd73EEaFf147dFEDD3,38664.25702198843
0xB2032C0B03b605B8efaEE0A361E0A21d2Ddf5f84,38651.09341202431
0xa8031686984386A448EEC4D73aAa1256c20b7157,38542.5403657561
0x08BeD00464b1Ca9dBF689f0508f1c35542362423,38498.19935387854
0x088669C593C04B4Ade6565EAb5e74d413e11F0A8,38483.27135428267
0xB5eD3208D600E6775Da7f49dDe513c853181f2CC,38410.70167475038
0xc9fD8DA4E679f514Ad747b739aE0a385637f5B4f,38399.82293891126
0x755CD21077609a6C445580452513046066835629,38220.40009588181
0xA3B28f81788078F5b90f9df1f69BafFDC649FDA5,38209.555902156004
0xBC60f98Ed6D9FFa1b46667bc8966dAFcEb9C2237,38096.65026498963
0x68918f1501D0f2F33B71F935E3b784435CF07464,38042.76283439422
0x5ab2F0ED7b9B824255fb4D0752e6a32becE4c78C,37675.640571966214
0x0DBd3736F3aE69E5f933BDAFD891e753efe158d9,37644.167258834204
0xDd6f57F7e2b31D50D8E352f169cbE667225f5f95,37496.332976418256
0xEC4bcD9EA8A10ec5806bCB4f17ae861250E75e72,37313.12492340974
0x690b692CABa5A3052406722b85AAFdafF20E9D1C,36875.76062719592
0xb737Dd67AeFce02f9BA77a33711083e830EC57E9,36668.160502278624
0x002C2B30fb767A0cBdfB133fBEE7371Bb5707435,36584.73927468371
0xd58725Ff89BD0Bfd14C573ed8085f690a5DAa9B6,36546.34426709998
0xDA692d254fF7343642B1fD1E9D4bE0056482E857,36458.171906053576
0xAcA018211fb1271D3Cf797cC80199068e05A1e63,36398.572461434735
0x2Ab418201D242757320d7b8c921e61d9eD95ACd3,36392.87245768887
0xcF5D25E934985024A8A3dB0f2368A14934dfdF44,36286.054136660496
0xe1FDDeD27fF5D5f768b7fCd31d95885Bc1F4aa8a,36212.54541135482
0xb521595B6d5b7f84d950882cD053dA8Ee28A4ecB,36140.115240116895
0xD73c960f79e92D4e8fd80F96EbC0d2AB7A6b62B9,36132.32330403925
0x835C3bdE8EcDb1E84819512761671FEF0B07edD0,36072.07167845108
0x27b0B4033b6BdCdf12c8d4B86969E3AEe53Ca107,36029.08165768776
0x14e6AE64568CBfc3C566164621fb7444134A1D67,35951.477378261974
0xDB5B42aC78692Ec975757a54BD94E9e2234130A2,35923.42995187816
0xCEb2698d2dE50AA5ddC615f6E6f1812FfaF678De,35821.758938367195
0x4b82Af5536f756eD415e5FAE81eefF36ba5d4a46,35793.895437427505
0xED77e74EaDadb4db36dA0a289e340B65094612Bd,35725.56382577901
0xf698F5aEc534BdB2E54B4fad56DA13B620843773,35604.25121933168
0xb69b7d6bD5C83eb34B09990491a6bc73dEf9eAa4,35549.20469758796
0x5D544C2329d812B1eA1D3F520C882d69811c7a06,35517.07498877089
0xc348528007966Aa842Fc812828Ef6116dBBC851c,35459.681756506245
0x593bD5F09c389D4492E2Eb02a752b90Deb7baC77,35337.091163051606
0x1aFd4911AC5C7d19fF382F59732389528fc99DaD,35231.13348643395
0x26Ec018cCBAA9aeF86250Db5342Cc41fCdaf5B14,35071.87893410135
0xCEcC0c6b438fA046307c3b83a0c8150cc22d4947,34951.92653566296
0x15f52C85861bB4c42c50EDB74Aa06425F13fdF6d,34929.930109997265
0xD565db031ac2C0C5D0D696C3180a79D3a995faA8,34921.85849313705
0x0ca4A0904C4081eE55f527A82a59CbD20532F32C,34887.80569468124
0x8CbF96319b3C56d50a7C82EFb6d3c46bD6f889Ba,34835.552848407904
0x0A3e497707905E5c0c6f3bAc09EA6a41117c57f1,34817.56535539722
0xB2b9dd90F70B8Eeb0cDF05259f91c52aE7268482,34807.25284987061
0x73edcD0F5cF8DF7a3e1d11ef5d696c266d996F9D,34747.46839052409
0x69239747a8329Cfd117C673a7673152f32cFB834,34684.47473067332
0xa3506fE99BC94a1aDB1E07487E6dE00c02Dc9204,34602.03494913732
0x50364764183c443921C3CD49dB6C8825a924e89A,34565.425883372176
0x2658520dCED50615AF67acC9477732FC46B2020E,34484.92261711982
0x03F4e3a35b5Af44E08e2967a013F203cA909fbF4,34446.38696595429
0xf5eA6945440DDffA9c4165E58691977e0986C6aD,34218.92222099133
0xBfDD326C11ED85D746D2B3D87C9196eC3BC7C530,34187.19595531671
0x50002317cC5dcFBfb2C7ff9078BeE973D3AA740a,34107.17246358901
0xeb8fec3f9a2f2d579222711dec28473A16624AD7,33977.00318853637
0xf4642cCc6b902Cd0b239bcA7c30D1E425EcD695A,33936.33803865068
0xaA28751c63Ec43D6121463ECA7C8F5Ca5dF77F39,33920.538772839245
0x442174a8A008286649682DFf72DF6EC0C10BA87F,33815.677010599626
0xA62aB04469E4C1A1e7D2fbb67b8960dBAAd98891,33769.49803475543
0x1B1D67A6bd9Ed921b413B49aDA9C40937d271567,33649.67319510967
0x8337155d206442b13a9D639342F73083513C1265,33558.74500675365
0x5a258a39CAEbACaEEf9cFc01d24E1f846173Ab7A,33537.29066763294
0x1a9109EaBa80cE4DdF2b1aE511c1f9378905A5d2,33449.94684966274
0x0429c3bDE14d211DC80Cd0afF4636Ba04632A244,33352.73144430071
0xB3b1D52c2A7C9b0B0b3cDEBEedC8830B1bA4CF62,33244.266342427145
0x49a5ED054cE4672AAE11Fec6C0B79036a1df294B,33159.78583918482
0x2dec5443f419AA06e4E46eE220DFfF83405E132C,33153.09207732089
0xb3719643F9e6EcdA83B8Dc64865047AC9DD35421,33135.672731268176
0x83DC60D8ACB063fF20Cfdef53e9Af7e2c7167d35,33010.33760178172
0xCbFc03DCC8557Ae9493127Dac93A1d315b370cAD,32959.23098957513
0xe361E12c4fF12bA0521250aE0f1dF7ED11984BDc,32860.38616649011
0xef6eA0e6e9b0b6f2C58612d2116BE9068D2a03eb,32691.64275393898
0x98E5b1576b8E0A47827f3EE90CfEB9eD9C22435B,32688.427059666057
0x39a4D8A29551c50e3E89d7E7F2Bb43Dd1FC86ed4,32684.891621722538
0x38bE1091Ac9d9A994D25A2eb48311C420bBe4a8C,32670.188932953424
0x4a1ccE6028734B1f18b77A993E68eF698D262438,32648.482679797835
0x7CE7121714fEb4E8cBD1ea4812746668A91c3d55,32629.855265647184
0xD07a80f0142ED4AC3fd1Ef8C7d2eA38Ba77dcCa4,32610.02436673652
0xA33a62C0b9AE2D1647e18085EdeE7167Eb8dD780,32600.05659541553
0x4ba8716495A003d12EF360a1992a8063Eb4Dd5E0,32390.100516431892
0xDa6c8a39A9b4F201D739E7997b2b99020c0970E0,32381.044654229263
0x629F0574c6183490b2f11088f5a852fF53281EEF,32378.760644698577
0x2795DF9cd2e99feC143Ecf547FA45C9126aB313E,32267.766490235037
0x5B21088046D61e60BdbC4BEf897c9Ce89ab38d77,32105.89662127671
0x608d21F744b0d479d5B1a4e49c1474e36E61b16F,32103.078876341435
0x6841B0710FedbA744c27c8D549b49c4A3B76a01E,32029.249836481307
0x6ad15117EB6BFAC2D33885FF050dFd2AC2724aFE,32021.832216254188
0x61068AbfB8349f90bd0bAb12347ec10e0C55C20f,32000.000000000007
0xCbCd3e618612611a2FF7c7F984BD07449F8BA2f9,32000.000000000007
0x96bec326A259C6b93CC77aA435132C0AB120c8b4,32000.0
0x37DED80a091831C4B3293add5EFc8fF23a1da95A,31983.798387435196
0x2db73434e876052A595a8360e205Adae9dD0b3CD,31933.046042984904
0x09f633722d85b74758aFaa0409b4fD457E29937c,31887.68984886613
0xb06fb89f0c27385bfd8269267cBE20fE6e61CdE2,31877.517112583126
0x6E23f8d4CC3aF46596F80917233def2A097D51aA,31800.916122629715
0x1Dc0402602B10EB2d86791EdA203f1A3003488e6,31755.850878382924
0x7D1742387f1d667038edb78F3257E8B58789573d,31739.54369007441
0x63991656ad35F0C0ba19c600dE061EB22004dcFE,31515.915168642452
0xa549219B82E232f57b637C47d87e9A5294D03cB0,31349.37098914829
0xE7FAa030Ec756AC431b6912A01a2f8d031fd5795,31304.57404602333
0x48B8419B2Bc0fB63Ee96e3a370e30B200cC2e672,31303.875863477
0xD30dFD22B9867452D88bB8a2CDD90701bAc87501,31295.53151025923
0xEd98AdD609D84656706e198A8e9F1115892AC57C,31232.193031869436
0xc4ACcDc967F9D1dC1F13E57E5aE1F3752468dD9D,31183.92611456111
0x92195CEAC8Ee9B17483573480510B2f8058b3562,31173.06966237054
0xF57D86F6bFcc76AA2C7f62616B2436C60Ad397e2,31155.978707597922
0x476F51D4Fa3b0B480A4173B35b1F155820f0444B,31022.760392243006
0x58fa7f0590Cf4A663d3188cCB512f97400E00D1d,30976.544287123994
0x2Eb7c3D0Dfba66Dd50badA501CDF796C2738e7EC,30771.015752637653
0x1F6399486491e7e4f478A4F5E1e52176040905b1,30692.617919939083
0x76498dbcB3905d4A4F5Ad295F7Af1373B1627BdE,30510.14297702007
0x325997931138ccf59aC8e3524C4Ed2835152AADD,30445.626439017353
0x7493B42592f3F24c9277294049D8C4354dee00c3,30420.88404175438
0xBE101028e63239C89f3E817d2102819452A0DC29,30263.922848346825
0x47D8917B8e5529fcD4cde793fCB7A11Ef44E2eac,30001.196342194282
0x523aA48075b463a423340075B6d70C741e021879,30000.62258021168
0xc9eAe131858bB939E5117B283dC2CA70B0589FC0,30000.000000000004
0x395b6d77b23457e65C27Ae3f36835a290c302242,29978.47893495224
0xd8f4a4f388587e1634118E397008fF56245b112D,29932.4121843486
0x1f537c12D05F9Ca8399e2CA5Cc8D57E7c3C8759b,29890.69335308259
0xb356Df38F6BF47996B35cdA97Ec26B1506D92FB6,29886.00972254029
0xC360Ebb06b20c80b8557F3E591089AfF7D58FDfE,29774.892745579527
0x0b4d7E423000a9089094f2E77F8e51aBFF70af49,29729.36665465772
0xCB14048DFB9971433EB56be524725E1b317B444F,29643.39032203899
0x8370Acf5B1ee00E02124B4aA5F6202028Cd143D9,29625.771087183915
0x6d958165Cd8E43A49482eD21fbA9Ec777b56D42c,29598.11142039604
0xADfcf6A1685434aF4837f962982AD21ea12dC8f9,29582.192367267562
0x23dBB1e8c651366Bb10c1B1666B65F8E68B4f20e,29496.527469475397
0xf8Cf0D39F89Ee762e0DbE8eB40A2Ef0080213419,29470.41289757593
0xC3E34bAD3e20f8503A2Aa3c8bF7BD0483B67B855,29401.000469378385
0x59dF1AbC3a299512fE54cEEDac48355D77955c7e,29264.75117341398
0x9A2b09c6B6f3fE2536Af06550E739E002749fb5E,29169.00877261176
0x2279Bd045DefACd29a8373BdEf82499136137F19,29125.07959704285
0xFE86E169775846cF2b630af737fc57a861a13e64,28987.711222169415
0x41c111643B2478E8834DF21beD1bff949A1C0176,28982.388012855547
0x15D9c96E4A220f09d337782028236A950Aa84499,28943.0880076025
0xEe840614eC2D4B1Bc06bC4C94B202c2a68E55593,28924.27371566839
0xB7fC2831E6c3D5cE21375cC9Ea4AE3A73a58c6cC,28903.585676073326
0x4d3693Af12B96e4a522697dA7C3cD0F2E41f6B35,28803.188550243394
0xD0a35fe2813B7A31Ad834B9Bcb8482C45886C0F7,28766.489397866353
0x25a2CF115A6C5Fb9C3B2D3680700766dB1FeB77A,28742.16048816341
0x69C9091570208b5DE6E89cE21c01738818eD9503,28726.921089189345
0x692d07A2FA17398422AD067e7Dd527a609DBd71B,28722.671682320317
0x3638CAa6bECA8838DF59Ae893A52fB1FC3F942F2,28689.719547248096
0x03D07752e2D0dA5895E0e8fea6a5846bc31E27a7,28671.601708801627
0x185316E19dC0aB658F263716eFa8Df3c123f6Ba4,28357.835244672162
0xfc7582B5cc4D03C309459a9C583C57E176193c96,28227.957205751343
0x9dF79642dF4384223B400fEa0404cD7a53D831F0,28223.661150558717
0xE36faa3Dc46eA4B545c9C10D5142ED235eDF96dD,28221.054612401265
0xdD278566926A71DD44d3eb33f55CFA4f32fCf654,28220.608591069613
0x18b2E8Ca1063DB283D5fEB9A0a4489B8E14ca439,28071.020784852564
0x4a0AC0860F11AEd23e4472ae6B1F4cEF8d33042F,27886.028105266538
0x069B7Cf03ff0427978FF0E39CEFdfC11a5cf30D8,27883.870166097695
0x768fE746ae89ceC3a3C4a90851536D790ACF6087,27783.758733279443
0x2e0BDCbc4139DcD23262d0b2c4cE618b80aB8f85,27774.57304919875
0x34da38af4b38ab65AAa50ad2012E9cb511ae47F0,27759.256249466926
0xC26EF9e8b5B783aaE49bD37fCf94b16b70579c89,27757.826569107965
0x60a4f65DA916F1D23970F460B5ee05Ef84e76f55,27732.427187136058
0x04a3071e397646B02a60abC5117A392F32Ec2c99,27709.56361427458
0x9d877087bBBb20692eeb974B5C5fE2A3B3140f60,27696.805187566675
0x037438334e95Bd0eA978aAF17047cB118d3C13c7,27680.33159721634
0xd89eAeAb92D048A1371efa1a68653681f87B0Fc0,27675.556539506983
0xD7D653a0041621A0788b194400090AbeC994D869,27520.347466241874
0x5F4eA27219F4F46f4ef91111e984A5B486db0c6A,27370.57695763214
0x08Fa1f7Af1546F80Aa6BE4A4538eB91ecF10bd9d,27366.22680377386
0x8d204109f181fdc263b5317F7e87050A05bD6Fef,27362.34510273899
0x00d4568053CAc45C891017Cb5ddc870d23aeec21,27284.43201804094
0xC1fCEFddf7cBe6706bA49aDeC68AeFE3ec7D0e3D,27260.018075172655
0xF7Dc1b23C904E0CA611ed2E77ECEF2FC8e20991e,27096.553017734426
0xb258756fBA319ab269eb786e4947Ec7E0dCB0c1b,27013.929982624795
0x841dD5699823C5fF096e95f92CC1Ea5585f4Bf5e,26948.82591177981
0x402a5E153967150Eb6010dA6cE7679379CCB3dFd,26930.76844309024
0xCBBE81261E46420C7e6bc9E9Ecf06f4b3CDaD86f,26875.233206267687
0x5DC4364379B5Ba921c56588e295eBf7aac4c92d7,26871.663239840444
0x8D6B14C23c2edd3F08AC101663587d93Dc186A5D,26672.012130401075
0xc5A7E99F85Bc34B8f1707bA7F3954C9bebd19B55,26521.39666661829
0x91b1c1Ae64DE8563eB44e9b93C10aE4538805E5a,26472.405809276563
0x71641e55A681580de279249D7cb271404E90bf79,26339.626779272516
0x109788621236F90ACd8ebE4D37993338D8F46aDF,26334.451501545933
0xaD843763Abb6A2FC2153cD72AC6288dCB5529b36,26303.255216624304
0x39e1C6A9517EB4709B4DB48f49C7d8321DA1AF5A,26297.341334428456
0x527251DF3eCe1543b813F1a5A0c43F924D1ADf31,26267.532021351806
0x1c6e288B99839f986324092B0Fb59a7F8f082ec9,26183.082182111997
0xE90f5aEFFCf1fED5b7Ab8c8dDbD0B2a222A0a21d,26044.19756849311
0x372c9Bc8b61F47226bd8e2008d76CE3633C275D0,26030.98440334384
0x87871c1615D0716E1E7B448D4651810E07b7E573,25993.44586243935
0x522453d533b415657C0693f40C2B2901278221a0,25931.066000038314
0xc4dA74de39DFa51634bf6282761284b0FE4F88b2,25884.670223781322
0xBD9e32c79ea50377449E6975d00a868aE6a6e3B4,25859.26340082284
0x39efcac054B978053b1febAF98B11D6F0ee6DD41,25851.921170367772
0x62F2D212fE071318FAa9505e99dd52Ad9Bb00001,25842.022823810505
0x14E726FC7bAa678AC1286CDDf858a1B74e54DeEA,25829.179205172375
0x2177dA04f9479496c2292D6344d306aA49BeB34A,25789.492799428674
0xd7ddAB6A3A2867a70372720775aA37a186b0c54e,25762.861232383086
0x3a86113B339B600a5a9E503656fd4608269DA392,25671.0510838451
0xc479b70D9b2ba741b24bC0EF1aE7c24f1ca4918C,25556.99921369738
0x8e73bf7777357d1dDcaD19a960a9D2870A89bD3d,25552.322579834716
0x0a7e3B78e88A5779ceC7230E6698FFBEc6F078be,25541.273709180427
0x1a26AaFd43e91C6e5793edDC07D2B911338dd844,25458.661934629847
0x8E70E6a8cC1783e01a02FAB76e0371251f65cfB2,25455.722991323335
0xBD2947900a27aa693C1b2599F8539f42887C7Bcf,25310.04213974844
0x588798EfDe6f7eCCfc4E14B092CeFa4C09bA3805,25225.388300422397
0x606d6a61d565eaB61Bc5AcBff80849fB287a8373,25197.19586468296
0xeb80f8422E18540c9C0FB073a53eee7aFf6422Ee,25165.889704638957
0x8e3674212102A7D27D427f73C23Fd6497fEdb78c,25150.439871135597
0xfb118b0Ff84cCc383F5aB0b2b85F4067e4112376,25126.08777827522
0x18eE2518337e7F845F37bBa4bC159f0E703dE9A5,24999.999999999996
0xa29340EaD135EA789AC76ca2Cf6AeC015e0d578c,24999.977546819304
0x8B40f067EBDD41DBB2887636813Bd177c733A771,24979.99277480972
0xb040d6f5Ea06FBdB221004C1F5a8885D98EBdEa3,24932.818790934667
0x81813E28EB4cCe8f9F3Eee15000ba1b63dB91333,24902.44323302204
0x565515B6423A6573B2326B219bFdeB9360f23c84,24899.356370930796
0x0FD08882171432b4ca2CbDB1d598510f4c8e982d,24845.908222388014
0x0C5CED2c4BCA9dF5e9807c15b445f297D04f1da2,24788.578815658362
0xCf51Ff9B80073B35a45e12f26ED8Fe43CA3A4818,24766.905960211865
0xC0DE8cf43B2C43e8D9D4246a9Cd42A6374f44e7e,24641.816231024448
0x020014f870548Dc7C7AE14633350EE98719A64dA,24634.180816955006
0xe9ab9C9f52a5cF6A0D544A354543E11276Bea954,24502.207049260072
0x52B7E54dDDDCC7568891BA1757dF6f6374C1ad03,24475.991920166634
0x5fC1a13dc1c9E715e3524d333ACaE5a01B024E55,24438.50964417431
0x2B576A816B49696eb28a9AB6B2511236950B6963,24434.335308221573
0x74Adc8bc2467fd8e90d505bD1DFf9df4e3F29D6B,24398.058067509905
0x7FbB9E85A7cDee7120d31B1f0fa455F8DBFee5Fb,24381.0
0xeaEe5AfC47F408F5799266200Fc8078EE47108De,24379.547100484036
0xe67a5a056f4fA05a12FDCC262A7DC0566315fAB7,24246.66745990531
0x4271Ac3ef7dC0e2c050902f180a3a69F8e6aDd40,24237.917033249232
0x3Bfbaf197495362C31126AB2bC51A8eb1A7d9F4b,24096.955704841457
0xb79252042F6639D02025Ec881D52434cbe8cFb70,24094.521374074004
0xcf92B8234eB6279f8Bb8B5feB7E684cF5daE7F1d,23895.383881113557
0x364b00Ac24481C77A05F8eC28d8B8D3E2e1fDA02,23882.396345979756
0x0067C2c7aB0Ee3bc65483EEb5a21c64A3514c111,23859.29860527596
0xDD6E10636522512942f85241e6bd6F7D52c76edE,23786.085535589085
0x7604920c7953b3564EbF3E98af702177F1891C56,23768.23112378024
0x00e75A6d70d20EE92A72921BECe6C6c10dc92E40,23743.773416270265
0xe73fBfa7B62885504e705D498538e580B87af08f,23732.349500558168
0x144EC6D9C71E0b9c81c75736D618e40E18F8B65E,23732.23912613622
0x7a4c414dE343Dd55A13929a4a67D12dBa163844A,23597.309751818044
0xF2F59AEE618F9eb784650F4768B5A58c9C4db909,23584.076981721355
0xAEA1F5d9d6D62FD1ee836Bdcfb14eC97a997c328,23462.452516553552
0xb2EEa2248d19d4980Dd88B679E001DfFa5754B54,23429.661533125196
0xBee2Ba88800800f49A0d8bD35969c914FCb8F53E,23407.304766787605
0x3013C03778EfcEb9C533236F4eDe3E638276cbBb,23279.367023233175
0xa2BA962FAB5f1E1ad25C71Fc81Afe903E825fad8,23276.8267862608
0x8844126cA5dEFEE105Ae50e5089933768cCf9999,23268.826209809522
0xA3CD80f11Cc5A5856065afC397A40f1Bb3b6FDCE,23260.055610394076
0x0c2D06b4Cbc6D612129e02a23052b1D050219fc2,23258.568757408004
0x725B5fAcfABeA39b65c5379F7Ca3e2A858CDFa8f,23208.177763732765
0xB35E71b6A5aebB07dFc3aA705968411ebdBC003f,23099.014693779063
0x58604DE4e48b81E2Ef05CB521df59A256667a650,23044.866428667738
0xea607C050EAf476d5fC0E6F4111A5BEE26A2167B,23007.488291976275
0x23893Fd422f42D946230908AfA17Cf08073791f5,22920.32945097187
0x65504838463B09BbdC8be4561A05Ee611f6077D8,22831.75341012497
0x0955214cD926fa56D80B7dbDcD37a50dC656eEfB,22726.077985914268
0x51fe7080c43922adcc2a163FD7eD20307DFAF65e,22622.17858369765
0x6C17D0b9854c67c38e85B04E9030849887724F87,22549.367734631298
0x347faFCf92631ba89EDa2F50674B344C51b87Bf9,22513.33929600749
0xa97D5E07e78aFadf1679064bc11dB66792430320,22486.931601580818
0xEb369796062701ae7697146fa22E68B130DA7452,22469.53039701394
0xd39E17194c2852BEc3a5C710269a6AF7A76Adf35,22444.0
0x4E74e7ac801b590e27EaCeEab1070DA518973904,22433.14905621389
0x320AA6E53AA01fb85DB1dA75C92aD93eAb98419b,22397.119337865224
0x0158fa183DbBb89500122BcA177f70501E8B79Ec,22396.38177842365
0x7444706f5Bde57ad505C43AF95A99E9d4B063083,22390.777372619355
0xBd1d471243527cEd8749f4CdfF7A1cF683749d58,22232.36803553099
0x582071f629fc8F2ac039a72577094250dcf1286d,22180.808745683036
0x0387cB088777288913A7de5A87D06Dc1496bC899,22126.689600281716
0x13C0aa56C203437eaEFAEBa58A304FDffF49eCe8,22044.746365720657
0x0000001b5f127CEAb986003Bd500B348bFF97118,22033.486212526648
0xff020680284f9E941aBA0Cbafcd57De78E01c828,21938.053112524103
0x18F02E7Eb12202D749DB390B67058243ec717CD6,21918.73151069117
0x2B7D0B6AdbCB98e1Dd77e0bA37b3Ed232E27fC0b,21903.875882606917
0x6A664E5abEB21d377A19D7F80CC67f6C44ec0b87,21898.26974075209
0x84864d51b37F24B6d08C89902B22707A13765fBD,21891.53871184014
0x959eBe8861481e0BC21B37444bEf96167BAd5834,21868.157487202676
0xDef7e982472D813931d1d704e45875B1b99A19Af,21765.84748300097
0x72fD29788965e7EBE91cA59Dbb3bfF061baB8fA8,21710.655112904446
0x77259366bA576CB32c3cCaa211192d276352E3AD,21657.861724599017
0x37D88340734C38aD299EF16eeC7cC9c686fA2E2d,21618.205911843226
0xdd53cFa385792d1bf0730330Ed0aE8C20D161BC4,21616.557147451535
0x8C4E0A89ccf9B93eDC61b09DB99ce82F46C649Ef,21616.145049371098
0x2546b67d2485b0B5740a7B388111aEF96D8E8933,21589.804517714594
0x9e8DA9db9f2734c7755B28552F89eCa48Ac01a2C,21578.142763754022
0xfAfB946cc08470fE94201a140C1bE0a1a7a7F413,21491.04330297881
0x556558C2825144e2C65cB8c2A337512b1e6b83D6,21478.953689207356
0x38e04Cb9444532946c9c4ffDd9ed9E7b15E8EAE6,21477.253776188583
0x49E143f50Bcb552bF0b40732D89A04959291bd7b,21471.35905352691
0xeAfcC7Bad1AFede83f065146b14066a5D04AC3D2,21446.55280631695
0xd8EDd447DF8a9A315afB834eF711f69622731316,21428.541802246258
0x859809C26A4C96e852E87C89009d911faF864d32,21373.263117673418
0x5426eB6aB32c44DdFCE8CA5178ca7AdC35c07503,21366.315942808487
0xED1df520B49CFc3bAa80cE5bD39d7300e24eCCE9,21284.32903571185
0xF53AccF6A1eF0E91c24808Fb607797597e17C4f6,21200.246286482365
0xb0f69D9dCF8D4203178864a86d47D1137262cc8a,21170.480245737304
0xcb5969B53C246A3D97e822cB50AeCEf34569c5aF,21121.47826381437
0xd54031b6A65aEC3FBbc9771779aeba0132b5733A,21031.352697100658
0xCD6d6f4Df7a8642137b0d5F01D4fA3D60E161fBE,20982.361528201072
0x32cFdc23AEBE7a2980528398d88682E84B8ADBda,20890.526729118206
0x3D03EEF028a51dBF151A86cF7820829c39042aaC,20798.72905299704
0x5Dcf4010ad5141Bc8490a287F2d9823bCEb5994b,20783.635663582
0x6E6a61634DCD1ED7d8c7D1Cf52C9cb83e54eea45,20621.74919300511
0x551FC30F15E6B91F2B0c5d1c08f679dF930ec0Fa,20566.20053852202
0xe18E7cf1Ef18AA5DEa7D0C79a195D7F57eC58F2a,20562.937299706973
0xAbBB2B081E727c028A0AC4DF6cEa9CafBd041497,20502.12498054385
0xE8dF9A7C34736a482A861a49b51fbc1C4C031456,20473.763980789216
0x600E7Fb2E674761bdFCB040c4710CaE1A4D9BB12,20417.885257791222
0x81dd5a023F872C300A90BcfefCb0edB6319b4785,20367.08199239457
0x66d2E51d84b56f7D31284A7e85d3E8e4cD6d2bA2,20361.330338640983
0xA007b5D85f67A4d882927ef2Ca992735a21d5028,20358.737889876975
0x0Ffe1D7Fa5C85edC5a4cd28b41b6A61986efd9c9,20333.562661770946
0xeCf3f98772111D8198de1794B757903352a76950,20329.108596084214
0x9bFF49BDfb8E41336d78E10Ef0A8e179D2E9fb86,20327.720454008046
0x9B599735eD58444d177D9c79847cd505288D5E1E,20318.98386214579
0xA417A4cC052C9A980dDc582A36c35C94f48d6319,20264.49232843148
0xF17ebB9Ea1f7e7bdc792Ac35E20BB7eDAB57AAc5,20203.085030238086
0xb44FC7F9670B0C481fD36171CfF2CEeDedB5cA1e,20169.505303402515
0xC1175aFb2629914bE2e03c191B5A79c146c7081b,20155.724310266967
0x10fe9E805830DD20A59e7D221F078F06d6385979,20147.080715588025
0xB3975B3441d6d6cD4f9e292fF8c5446E23698020,20099.085945628478
0x5015646e9Be3BF88E0DdFF05C3d494Ae5DA589fA,20050.437484393715
0xc40FD42fC5738EF594d6ABf724b1a828A9cA7e39,20040.816969924606
0x4fDBD0f15de2EC1a1c879F913a2f3caba5b7B573,20005.385554613815
0x76A2D051eaFB8104a4Ae864168eE7D477c2EeF79,20000.000000000004
0x1930b7F236d94E872A0b9DED104Ba092D85A3856,20000.0
0x6D9450265dC7eEe07d6831857d1eDb8BB67116F2,19997.75311466932
0x360cEBaC3453204D44032d4E4d2c9896DE48a85c,19964.275684999066
0x7080a932FC771A071aC038277F59238FF246C269,19930.566797940326
0xa6C2BD89439e07d6432CC837Fc23b8B6c524646b,19920.55130468699
0x7C799F69657617A05C2C65cDc7f157639DC3dD28,19871.412505445616
0x50e9f069AdCa7C97bD7CAC625a292c38F6066091,19853.489332817928
0x5F90FF294c48E0bD92B3B42B37E36C174Da7d086,19787.09171696604
0xa08CcE08582E8204c1Ac8d78390CB0D28CeF9fF8,19759.67840577966
0xcb3F21873b21c2D0C872B6BCbCd7186EBfC4Ec99,19735.099491192268
0x6d39F4F459AA1Afafa6Cb77B3365FA81B8458Dd8,19722.073318351762
0x57B609E6be7415FE5aA1bc535e28c98EcC7C1903,19633.086419576583
0x0434BDd4bdA47b57fba05B657B61a95cE5C35E0c,19628.043804880126
0x0d4BC08a5ab79110e58E61B20F5A1d9F1faC50Cc,19623.501179807758
0x3C2C6FC98afB9D7D8f3D384D4ecdA2769F29AC66,19581.28295366666
0xcb045aE1B502e131a54C9d3186B7978605B3EE27,19573.672424132714
0x7942e3D7DC9Db036f9583A6Cbc9ABC286C8c555c,19564.141014946883
0xddabdc8894a278068F122291391e1Aa7F7614060,19552.113261799863
0xFaf7BD1721491a6bdbe67b19F6d8702872D327F8,19541.68001723844
0xc8D31B8Aa66944aDd96fAEe45C04423798D59049,19477.827868752225
0xFe5dC2F9bB5613F1E43770F80863A92b7221c6Ae,19402.673718587743
0xCd6B0d83dd020fddC1ACE76E0B50b717373B704d,19296.258902628844
0xf18B967A884707bf6d739d90b28C95662686F5b8,19282.128428428474
0x1591fFE832548d7ef6152944CaaEf37fe313381C,19243.905759089484
0x8B4fb2f843Fa149C7E26116A4B93BF37EbE0A90e,19212.406472692193
0x43e9D6A747C61a1a74a8EC604d044f95f42CB1a9,19196.96400789791
0xD0DaDdF983fce88BeF3F10fC12280d0f0cD1208c,19152.92572566196
0xcA2b2Aed590072DB7e1bEd3d9564f2d1e7e6A971,19140.240474882004
0xf762C3993403d170adeE1F58974215905887128C,19071.06386919514
0xe51DB2167c42688789099516771D138F2E650880,19057.948963104256
0x023983B8e86f243212c62ceb492596DB4dd91ADC,19047.68461146643
